animal,energie,faim,nourriture,predateurs,pret_reproduction,partenaire_proche,decision
2,11,65,1,0,1,1,0
2,1,53,1,0,1,1,4
2,87,43,0,1,0,1,2
1,47,67,1,1,0,0,2
0,36,28,1,1,1,1,2
1,86,76,0,1,0,1,2
0,90,24,0,2,1,1,2
1,98,14,0,2,0,1,2
2,33,17,1,1,0,1,2
2,23,83,1,2,1,0,2
1,57,12,0,1,1,1,2
2,31,12,1,0,1,1,1
0,15,12,0,1,0,1,2
1,16,62,1,2,1,0,2
1,49,56,0,1,1,1,2
0,54,56,0,2,1,1,2
1,4,90,0,1,0,1,2
0,43,7,0,1,1,0,2
2,43,55,1,2,1,1,2
0,78,40,1,0,0,1,1
1,7,43,0,2,0,0,2
1,79,85,0,0,1,0,1
1,94,41,0,0,0,0,1
1,51,39,1,2,1,1,2
2,36,31,1,1,1,0,2
1,85,97,1,0,0,0,3
1,20,96,0,0,0,0,0
2,99,28,0,1,0,0,2
1,91,46,1,1,1,1,2
0,82,61,1,1,0,0,2
2,89,37,1,1,1,0,2
2,90,80,0,1,1,1,2
2,43,29,0,0,0,0,1
1,95,75,0,0,1,1,1
2,58,7,0,1,0,0,2
2,31,78,1,1,0,1,2
2,24,33,0,0,0,1,1
0,47,11,1,1,0,1,2
2,46,83,0,2,0,1,2
2,40,12,0,0,1,1,1
1,68,7,0,0,0,1,1
2,90,18,0,1,1,1,2
1,75,69,1,1,1,0,2
1,12,86,1,2,1,1,2
2,41,68,0,1,0,0,2
2,49,3,0,2,0,1,2
1,33,27,0,0,1,0,1
0,97,26,0,0,1,1,5
2,65,26,0,1,0,0,2
0,57,3,0,0,1,0,1
2,13,48,1,2,1,0,2
1,88,35,1,1,0,1,2
0,43,99,0,0,1,1,1
1,60,10,0,2,1,0,2
1,57,21,0,2,1,0,2
1,19,9,1,0,0,1,1
1,79,42,0,0,0,0,1
2,62,57,1,0,1,1,3
0,55,8,1,1,1,0,2
0,60,5,1,1,0,1,2
0,38,1,0,2,1,0,2
0,30,94,0,0,1,1,1
0,87,65,0,1,0,0,2
1,90,40,0,1,1,1,2
2,88,84,0,2,0,0,2
0,72,69,1,0,0,0,3
0,61,4,0,2,0,1,2
2,100,67,0,0,0,1,1
2,54,86,1,1,1,0,2
0,31,96,1,1,0,0,2
1,39,73,1,2,1,1,2
0,51,37,1,0,1,1,5
2,100,15,0,1,1,1,2
1,21,83,1,2,0,1,2
2,40,8,1,0,1,1,1
1,64,19,0,2,1,0,2
2,84,60,0,1,1,1,2
2,29,19,0,1,1,0,2
1,86,15,1,1,1,0,2
0,29,78,0,2,1,1,2
1,68,4,1,0,0,1,1
1,2,76,1,1,0,0,4
0,27,97,0,2,0,0,2
0,32,98,0,2,0,1,2
0,8,16,1,0,1,1,1
0,28,26,1,2,0,1,2
0,32,1,1,1,1,1,2
1,2,88,0,1,0,0,4
0,91,95,0,0,0,0,1
0,39,58,0,0,1,0,1
1,33,17,1,1,0,1,2
2,14,97,1,2,1,1,2
2,59,88,1,0,1,0,3
2,99,85,1,1,1,1,2
1,34,41,0,2,0,0,2
1,54,18,1,0,1,0,1
2,22,13,0,1,1,1,2
1,81,78,1,0,0,1,3
0,87,18,1,0,1,0,1
0,64,10,1,2,0,1,2
0,43,29,0,0,1,1,5
0,85,69,1,1,0,0,2
1,38,63,1,1,0,1,2
2,69,62,0,2,0,0,2
1,8,90,0,2,1,1,2
2,89,43,1,0,1,1,3
1,34,73,0,1,0,1,2
1,83,42,0,2,1,0,2
1,50,88,0,2,0,1,2
2,83,25,1,2,0,0,2
1,51,90,0,1,0,1,2
1,21,13,0,2,0,1,2
2,95,73,0,1,1,1,2
0,42,41,1,1,0,1,2
0,12,34,0,0,1,0,1
0,29,1,0,2,0,1,2
2,40,35,0,2,0,1,2
0,8,21,0,0,1,1,1
2,39,76,0,0,0,0,1
0,51,82,0,1,1,0,2
2,13,20,1,2,1,0,2
0,20,66,1,1,0,1,2
2,35,23,1,2,0,1,2
0,46,4,0,1,1,0,2
0,53,66,1,1,1,0,2
1,37,49,1,0,0,0,3
2,68,68,1,2,0,0,2
0,91,76,0,1,1,0,2
0,23,100,1,0,1,1,3
0,94,44,1,2,0,0,2
2,97,29,0,0,1,0,1
0,17,40,0,2,1,0,2
2,98,38,1,2,1,0,2
0,0,58,0,0,1,0,4
2,100,49,1,1,1,0,2
0,41,68,1,1,0,0,2
2,56,79,0,0,0,0,1
1,75,46,0,2,1,1,2
2,15,95,1,1,1,1,2
0,88,63,0,2,0,0,2
1,26,10,0,2,0,0,2
2,73,87,1,1,1,0,2
2,15,33,1,1,0,0,2
2,24,74,1,1,0,1,2
2,63,25,1,1,0,0,2
1,61,55,1,0,0,0,3
1,43,26,1,0,1,1,5
0,54,68,1,1,1,1,2
2,24,71,1,1,1,1,2
2,52,75,1,0,0,0,3
2,33,82,1,0,1,0,3
0,84,38,0,1,1,1,2
0,27,57,1,2,0,1,2
1,46,80,1,2,0,1,2
2,52,90,1,2,1,1,2
2,40,60,0,2,1,0,2
2,51,33,1,1,0,0,2
0,39,63,0,2,0,1,2
0,86,41,0,0,0,0,1
2,15,89,0,1,1,0,2
2,87,95,1,0,1,1,3
2,44,34,0,2,0,1,2
2,6,77,1,2,1,0,2
2,94,87,0,1,0,0,2
2,74,10,0,0,1,1,5
0,17,61,1,0,0,1,3
2,30,75,1,2,1,1,2
1,19,94,0,1,1,1,2
0,100,0,0,2,1,1,2
1,0,19,0,0,1,1,4
1,49,3,0,1,1,0,2
2,84,58,0,2,0,1,2
0,51,37,1,0,0,0,1
2,92,91,1,2,0,0,2
1,83,75,1,2,0,1,2
2,53,47,1,0,0,0,3
0,16,39,0,2,1,0,2
1,64,34,1,0,1,1,5
0,51,27,1,0,0,1,1
0,27,84,1,1,0,1,2
2,19,77,0,0,1,0,0
0,96,5,0,2,1,1,2
2,34,62,0,0,1,1,1
0,43,20,1,1,1,0,2
2,11,3,1,2,0,0,2
1,62,83,0,0,0,1,1
1,52,29,0,2,0,1,2
1,30,97,1,0,1,1,3
2,51,100,1,2,0,0,2
0,9,38,1,2,0,1,2
2,86,49,0,1,0,0,2
0,60,42,0,0,0,0,1
0,72,81,0,0,1,0,1
2,3,59,1,2,0,1,2
0,15,25,1,1,0,1,2
0,16,44,0,1,1,1,2
0,2,29,0,2,1,1,4
2,9,83,0,0,0,1,0
0,28,20,0,1,0,1,2
2,13,47,0,1,0,1,2
2,88,67,0,1,0,1,2
0,49,77,0,2,0,1,2
1,42,42,0,2,0,0,2
1,54,82,1,1,0,1,2
0,36,1,0,2,0,1,2
1,19,79,0,2,0,0,2
2,79,29,0,2,1,1,2
2,80,97,0,1,1,1,2
0,88,8,1,2,0,1,2
2,70,29,0,0,1,1,5
0,10,52,1,1,0,1,2
0,39,30,0,0,1,0,1
1,46,2,0,0,0,1,1
2,19,2,0,2,1,0,2
1,3,12,1,1,1,1,2
2,40,0,1,2,0,1,2
0,72,55,1,1,1,1,2
2,56,94,0,2,1,0,2
1,24,47,0,1,0,1,2
0,68,12,1,0,0,1,1
1,43,24,1,1,1,0,2
2,36,49,0,1,0,0,2
1,36,32,1,1,1,1,2
1,47,95,0,1,0,0,2
0,62,31,1,0,0,1,1
0,77,1,1,1,0,0,2
2,70,96,1,1,1,1,2
0,16,8,1,1,1,1,2
0,90,42,0,2,1,0,2
0,99,58,0,0,1,1,5
2,5,77,0,2,0,1,2
0,31,88,0,0,0,0,1
0,3,35,1,2,1,1,2
2,96,70,0,0,0,1,1
0,55,10,1,2,0,0,2
2,34,86,1,1,0,1,2
0,20,5,0,0,0,1,1
2,45,38,0,2,1,1,2
2,27,46,0,0,0,0,1
0,82,27,0,0,1,0,1
0,60,46,1,2,0,0,2
1,56,0,1,2,1,0,2
2,56,88,1,2,1,0,2
1,54,77,0,1,0,0,2
2,39,40,1,0,0,0,1
1,10,11,1,0,1,0,1
1,30,47,0,2,0,1,2
0,3,85,0,1,0,0,2
2,86,64,1,0,0,1,3
2,16,89,0,1,0,1,2
0,100,5,0,1,1,0,2
0,87,83,1,0,1,0,3
1,19,91,1,0,1,0,0
0,25,100,0,1,1,1,2
0,26,61,0,2,1,0,2
2,33,83,0,1,1,0,2
0,47,83,1,2,1,1,2
2,59,42,0,2,0,0,2
0,43,61,1,0,1,1,3
1,14,17,1,0,0,1,1
1,7,33,0,0,1,0,1
2,31,60,0,1,1,1,2
0,86,72,0,0,1,0,1
1,72,71,1,2,0,1,2
0,55,4,0,1,1,0,2
2,56,98,0,0,1,0,1
0,1,31,0,2,1,1,4
1,75,59,1,1,1,1,2
0,60,26,0,2,0,1,2
1,93,51,1,2,1,1,2
0,88,77,0,2,0,0,2
0,19,91,0,1,1,0,2
1,98,22,1,0,1,1,5
2,46,24,1,2,1,0,2
1,42,38,1,0,1,0,1
2,46,86,1,0,0,1,3
1,47,91,1,0,0,0,3
2,83,22,1,2,0,0,2
0,15,74,0,1,0,1,2
2,15,92,0,2,0,0,2
1,19,59,0,1,1,0,2
1,63,42,0,0,0,0,1
2,88,48,1,2,1,0,2
1,73,60,1,0,1,0,3
1,75,40,0,2,0,1,2
2,63,25,1,0,0,1,1
2,60,5,0,1,1,1,2
0,42,87,1,0,1,1,3
0,2,26,0,1,0,0,4
0,54,60,1,0,0,0,3
2,55,87,1,0,0,0,3
2,51,52,1,1,0,0,2
2,83,35,1,1,1,1,2
2,82,16,0,2,0,1,2
1,73,49,1,0,1,0,3
0,77,89,1,2,1,1,2
0,47,70,1,0,0,1,3
1,66,70,1,0,1,0,3
2,80,72,1,0,1,1,3
0,41,34,0,2,1,0,2
1,11,84,0,1,1,1,2
0,46,86,0,0,0,1,1
1,54,58,1,1,1,0,2
0,63,68,1,2,1,1,2
2,65,37,1,0,0,0,1
1,72,27,1,2,1,0,2
2,94,86,0,0,0,1,1
2,32,39,0,1,1,1,2
1,64,70,1,1,0,0,2
1,54,41,1,2,0,1,2
0,18,3,1,1,1,1,2
0,4,84,0,1,0,0,2
2,6,48,1,0,0,1,3
1,78,76,1,0,1,1,3
1,55,61,0,2,1,0,2
1,51,83,0,2,1,0,2
0,62,74,1,0,1,1,3
0,72,42,0,2,0,1,2
1,76,23,0,2,0,1,2
0,69,99,1,2,1,1,2
0,67,68,0,2,1,0,2
1,46,6,0,0,0,1,1
2,66,71,0,1,1,0,2
1,36,26,0,0,0,1,1
1,6,44,0,0,0,0,1
1,82,13,1,0,1,0,1
0,92,73,0,1,1,1,2
2,34,72,0,1,0,1,2
2,41,29,1,2,1,0,2
0,26,54,1,1,1,1,2
2,61,69,0,2,0,1,2
2,16,83,1,0,0,0,0
0,33,89,0,1,1,0,2
0,68,34,1,2,1,1,2
1,98,32,1,0,0,0,1
0,8,64,0,0,1,0,1
2,73,20,1,0,1,1,5
0,84,12,1,0,1,1,5
2,66,12,1,1,0,0,2
0,37,40,1,1,1,0,2
0,36,63,0,0,0,1,1
2,56,55,0,1,1,0,2
1,29,19,0,0,1,1,1
1,16,69,1,0,1,0,0
0,77,40,1,0,1,0,1
1,29,46,0,2,1,0,2
1,3,13,1,1,1,0,2
2,57,63,1,1,0,0,2
1,51,26,1,0,0,1,1
1,40,68,1,2,1,0,2
0,6,24,1,1,1,1,2
2,92,79,1,0,1,0,3
1,65,22,1,1,1,1,2
2,13,63,1,0,1,0,0
2,55,1,0,0,1,1,5
1,32,59,0,0,1,1,1
0,88,61,1,2,0,1,2
1,69,86,1,1,0,0,2
1,69,17,0,0,0,0,1
1,13,86,1,0,0,1,0
0,73,3,1,0,0,1,1
2,8,84,0,1,1,1,2
2,97,27,0,1,1,0,2
0,12,66,0,2,0,1,2
1,3,78,0,1,1,0,2
2,12,93,0,2,0,1,2
0,39,45,0,1,1,1,2
2,66,14,1,2,0,0,2
2,75,23,1,0,0,1,1
2,69,13,1,2,1,0,2
0,39,92,1,1,0,1,2
2,38,16,0,0,0,1,1
1,43,55,1,1,0,0,2
1,13,60,1,0,0,1,0
1,13,89,0,2,1,0,2
0,53,42,0,2,1,1,2
1,4,38,0,0,0,0,1
0,60,76,1,2,0,1,2
2,83,9,1,1,1,1,2
0,65,5,1,0,0,1,1
1,99,96,1,0,0,0,3
1,94,35,1,2,1,0,2
0,63,15,1,1,0,1,2
0,67,41,0,2,0,0,2
2,29,66,0,0,1,0,0
2,42,95,1,1,0,1,2
2,18,26,0,0,1,1,1
0,83,18,1,1,1,1,2
0,42,3,0,1,0,1,2
2,95,20,1,1,0,0,2
0,68,28,1,0,1,1,5
0,60,63,0,2,0,0,2
1,90,61,1,0,0,1,3
1,62,76,1,2,0,0,2
0,92,59,0,2,0,0,2
0,60,28,0,1,0,1,2
0,46,19,1,0,0,1,1
2,88,70,1,2,1,1,2
0,27,53,1,1,0,0,2
0,21,67,1,0,1,0,3
2,23,16,1,1,1,0,2
0,36,63,0,0,0,0,1
1,58,90,0,2,0,0,2
0,55,24,1,0,0,1,1
0,98,61,1,2,1,0,2
1,99,22,1,0,1,1,5
2,1,2,1,1,1,0,4
1,48,55,0,0,1,0,1
0,47,92,1,0,0,1,3
1,23,16,1,2,0,0,2
0,89,23,1,2,0,1,2
1,7,50,1,0,1,0,3
1,56,41,0,1,0,0,2
1,98,71,0,1,1,1,2
2,76,41,0,0,1,1,5
1,10,24,0,0,0,1,1
2,20,92,1,0,1,0,0
2,56,38,1,2,0,1,2
2,71,8,0,2,0,0,2
0,44,24,0,0,1,0,1
0,100,92,1,0,0,0,3
2,82,67,1,1,1,1,2
2,4,68,0,1,0,1,2
2,84,8,0,1,0,0,2
0,4,5,0,1,0,0,2
1,65,49,0,2,1,0,2
2,83,27,1,0,0,0,1
0,58,66,0,0,0,1,1
2,34,7,0,0,0,0,1
2,51,90,1,2,1,1,2
1,40,97,0,2,1,0,2
0,55,61,0,0,1,0,1
0,22,73,0,1,0,0,2
1,11,52,1,2,1,0,2
2,70,27,0,0,1,0,1
1,68,59,1,0,0,0,3
1,49,95,1,1,1,0,2
1,10,72,1,1,0,0,2
2,28,27,0,0,1,0,1
1,43,15,0,1,0,1,2
2,27,69,1,2,0,0,2
1,78,13,0,0,1,1,5
1,45,97,0,2,0,1,2
1,76,60,1,2,0,0,2
2,86,53,0,1,1,0,2
1,24,38,1,2,0,0,2
2,43,68,1,2,0,0,2
0,1,34,0,0,0,0,4
2,27,71,1,2,1,0,2
2,19,98,1,2,1,1,2
1,8,100,0,0,0,1,0
2,44,35,1,1,1,1,2
2,44,68,1,2,0,1,2
1,51,53,1,0,1,1,3
0,36,19,1,1,0,0,2
1,59,38,0,1,1,1,2
1,64,54,1,0,0,1,3
2,53,16,1,0,0,1,1
2,76,9,1,1,0,0,2
1,23,29,1,0,0,0,1
1,83,73,0,0,1,0,1
0,89,28,0,0,1,1,5
2,4,10,1,0,1,0,1
0,8,19,1,1,0,1,2
1,24,28,1,0,1,0,1
1,24,17,0,2,0,0,2
1,38,21,1,0,0,0,1
1,36,97,0,1,0,1,2
2,41,92,1,0,0,0,3
2,58,76,1,2,1,0,2
1,7,36,1,0,1,1,1
1,75,88,0,0,1,1,1
0,25,84,1,0,1,0,3
0,20,17,1,1,1,1,2
0,17,61,0,0,1,0,1
2,62,100,1,1,0,0,2
2,67,63,1,0,1,0,3
0,47,50,1,0,1,0,3
0,91,0,0,0,1,0,1
2,66,97,1,1,0,0,2
1,72,89,0,0,0,1,1
0,80,34,0,1,0,0,2
0,89,74,0,1,1,1,2
0,6,85,0,0,0,1,1
1,37,3,0,1,1,0,2
0,34,39,0,0,0,1,1
2,59,71,1,1,1,1,2
1,62,64,0,0,0,1,1
1,75,31,1,2,0,1,2
0,77,82,0,2,0,0,2
2,100,57,1,0,1,0,3
0,70,31,0,1,1,1,2
0,78,84,0,0,0,0,1
2,84,33,0,2,0,0,2
2,48,69,0,1,0,1,2
2,10,82,0,1,1,1,2
1,15,88,1,0,0,1,0
1,90,68,1,2,0,1,2
0,38,67,1,2,0,0,2
2,51,46,0,2,0,0,2
0,41,4,0,1,0,0,2
1,99,44,1,2,0,1,2
0,35,29,1,2,1,0,2
1,12,41,1,1,0,1,2
1,61,7,0,1,1,1,2
1,31,86,1,1,0,0,2
1,98,97,0,1,0,0,2
2,28,76,1,2,0,1,2
2,42,56,1,2,1,1,2
0,27,42,1,2,1,1,2
1,86,51,0,0,0,1,1
0,33,95,0,0,0,1,1
0,13,19,0,0,0,1,1
2,23,2,0,2,1,1,2
1,2,86,1,0,1,0,4
0,51,5,0,1,0,1,2
0,86,40,0,0,1,0,1
0,14,48,1,0,1,1,3
2,99,52,1,1,0,1,2
0,30,70,0,0,0,0,1
2,23,78,0,2,1,1,2
0,33,45,0,2,1,1,2
2,98,40,1,1,0,0,2
0,66,2,1,2,0,1,2
0,20,38,1,0,1,1,1
2,55,97,0,1,1,0,2
0,80,49,0,0,0,0,1
1,96,46,0,0,1,1,5
2,17,61,1,1,1,0,2
1,23,33,0,0,1,1,1
2,50,97,1,2,0,0,2
1,37,7,1,2,0,1,2
0,44,41,1,0,1,1,3
2,9,8,1,1,1,1,2
1,83,20,1,1,0,0,2
2,76,51,0,1,1,1,2
1,34,49,1,1,0,0,2
1,20,89,0,0,0,1,0
1,84,79,0,2,0,0,2
2,51,89,1,0,1,0,3
1,97,28,1,0,0,0,1
1,14,74,1,1,1,1,2
2,97,53,0,2,0,1,2
2,75,68,0,0,0,1,1
1,24,4,1,0,1,0,1
0,2,90,1,1,1,0,4
2,26,27,1,1,1,1,2
0,57,41,0,2,1,0,2
2,8,21,0,1,1,1,2
1,57,29,0,0,1,0,1
0,78,3,0,1,0,1,2
0,80,45,0,0,1,1,5
0,56,78,1,0,0,0,3
1,38,17,1,1,1,0,2
1,72,98,1,2,1,1,2
1,73,80,1,0,1,1,3
2,35,97,1,2,1,0,2
0,28,25,0,2,0,1,2
0,6,60,0,1,0,1,2
1,34,43,1,1,0,0,2
2,39,24,0,2,0,0,2
1,88,54,1,1,0,0,2
2,93,26,1,2,0,1,2
0,30,83,0,0,1,1,1
2,98,12,0,2,1,0,2
1,71,88,1,2,0,1,2
1,92,1,0,0,0,1,1
0,13,70,0,0,0,0,1
1,94,79,0,2,0,0,2
2,67,45,0,0,0,1,1
1,57,90,0,0,1,1,1
1,27,82,0,0,1,0,0
0,5,32,0,1,0,0,2
1,87,42,0,1,0,1,2
2,34,94,0,2,0,0,2
1,6,30,1,0,0,0,1
0,30,10,0,1,1,1,2
1,5,61,0,1,1,1,2
0,66,19,0,1,0,0,2
1,48,95,0,1,1,0,2
2,2,77,0,0,1,1,4
2,67,93,1,2,1,1,2
1,95,76,0,0,0,1,1
0,71,47,1,2,1,0,2
1,4,94,0,1,0,1,2
2,49,68,1,0,1,0,3
2,45,50,0,1,1,0,2
2,28,2,1,1,0,1,2
0,53,69,0,0,0,0,1
2,4,15,1,1,0,1,2
0,67,21,1,1,1,0,2
2,59,1,0,2,0,1,2
1,12,13,1,0,0,0,1
0,82,16,1,2,0,1,2
1,57,68,1,1,1,1,2
0,78,11,0,1,1,1,2
2,19,89,1,0,0,1,0
0,74,40,0,0,0,0,1
2,94,78,0,0,1,1,1
1,43,89,0,2,0,1,2
1,72,47,0,0,1,1,5
2,84,34,0,0,0,0,1
2,74,86,0,0,1,0,1
0,16,37,1,2,0,0,2
0,11,17,0,0,0,0,1
0,96,10,1,0,0,0,1
0,36,45,1,2,0,0,2
2,52,41,0,1,0,0,2
2,85,79,1,2,0,1,2
1,63,29,1,0,0,1,1
1,1,34,0,2,1,0,4
2,84,80,0,2,1,1,2
1,90,57,1,1,0,0,2
0,10,19,0,0,1,0,1
2,29,25,1,1,0,1,2
1,35,97,0,1,0,1,2
2,45,71,1,0,1,0,3
0,90,37,0,1,0,1,2
1,67,82,0,1,0,0,2
0,43,33,0,0,0,1,1
0,63,55,0,1,1,1,2
0,75,89,0,1,1,1,2
2,6,27,0,0,0,0,1
2,37,90,1,2,1,1,2
0,23,24,0,1,1,0,2
2,27,14,1,0,0,0,1
0,30,4,0,1,0,0,2
0,27,88,1,0,1,1,3
0,14,73,1,1,0,1,2
2,85,39,1,2,0,1,2
2,7,81,1,2,1,0,2
0,62,67,0,0,1,1,1
1,73,35,1,1,1,1,2
1,28,30,1,1,1,0,2
2,95,18,1,1,0,0,2
0,8,26,1,1,1,0,2
0,91,76,1,1,0,1,2
2,99,90,0,1,0,0,2
1,12,95,1,2,0,0,2
2,0,21,0,1,0,0,4
1,63,52,1,2,0,0,2
1,98,66,0,1,0,1,2
1,78,84,1,0,1,1,3
0,25,87,0,2,0,1,2
0,11,82,1,0,0,0,3
1,41,1,1,0,1,0,1
0,60,7,1,2,0,1,2
0,78,93,0,0,0,0,1
2,57,80,0,2,1,0,2
0,74,69,0,2,0,0,2
1,85,20,0,1,0,1,2
1,59,6,1,2,0,0,2
0,77,77,1,1,0,1,2
1,22,48,0,1,1,0,2
2,18,100,0,2,1,0,2
1,5,73,0,1,1,0,2
1,45,46,1,1,0,0,2
1,24,54,0,2,0,0,2
2,79,23,1,2,0,0,2
1,82,12,0,0,1,1,5
1,11,61,1,1,1,0,2
1,52,95,0,0,0,0,1
0,98,51,1,1,0,0,2
0,94,63,0,1,0,1,2
1,1,51,1,0,0,0,4
2,65,29,1,1,1,0,2
1,92,26,0,1,0,1,2
0,28,19,1,2,1,0,2
0,86,98,0,2,0,1,2
2,11,44,0,1,1,1,2
0,65,28,0,1,0,0,2
1,81,31,1,1,0,1,2
1,77,51,0,1,0,1,2
1,26,80,1,0,0,0,0
0,45,73,1,2,1,1,2
0,19,42,0,0,0,1,1
2,47,95,1,2,1,1,2
1,77,58,1,1,1,0,2
2,93,58,0,0,1,1,5
1,14,23,1,0,0,1,1
0,92,16,1,0,1,0,1
0,48,62,0,1,1,0,2
0,35,34,0,1,1,1,2
2,12,68,1,1,1,0,2
1,90,36,0,1,0,0,2
0,35,13,0,1,0,0,2
1,59,91,1,2,1,1,2
2,62,62,1,0,1,0,3
0,29,90,0,0,0,0,1
0,36,97,0,2,0,1,2
0,96,19,0,1,1,1,2
2,91,6,0,2,1,0,2
2,26,17,1,2,0,0,2
0,12,89,0,1,0,0,2
0,13,73,0,0,0,1,1
1,14,69,1,2,0,0,2
0,2,93,0,2,1,1,4
0,47,20,1,2,1,0,2
1,16,16,1,2,1,0,2
0,18,1,1,0,1,1,1
2,0,4,0,1,1,0,4
0,85,92,0,0,0,1,1
2,10,99,1,2,0,0,2
1,48,40,0,1,0,0,2
0,84,33,1,0,0,1,1
0,57,88,1,2,1,1,2
2,82,56,1,0,1,0,3
0,20,17,1,2,0,0,2
1,64,72,1,0,0,0,3
1,39,9,1,2,0,1,2
1,57,10,1,0,0,0,1
2,36,38,1,2,0,1,2
0,86,73,1,0,1,1,3
0,61,29,0,2,1,0,2
0,55,12,0,1,1,0,2
1,68,34,1,2,0,0,2
0,5,50,1,2,1,0,2
0,81,48,0,2,0,0,2
2,32,21,0,1,1,0,2
2,27,40,1,2,0,1,2
2,0,17,0,2,0,1,4
2,11,54,0,1,1,0,2
2,35,47,0,0,1,0,1
2,62,5,0,1,0,1,2
2,43,85,0,2,1,0,2
2,5,10,1,2,1,0,2
2,7,27,1,2,0,0,2
0,71,1,0,0,1,1,5
1,42,83,1,2,1,1,2
2,41,80,1,0,1,0,3
2,75,23,0,1,1,1,2
1,21,89,0,2,0,1,2
0,95,36,1,2,1,1,2
2,97,50,1,1,1,0,2
1,76,51,1,1,0,0,2
2,48,95,0,0,1,0,1
1,66,70,1,2,0,0,2
1,3,49,0,2,0,0,2
2,89,27,0,2,1,0,2
1,14,13,0,1,1,0,2
2,12,75,1,0,1,0,0
1,85,75,1,2,1,0,2
1,10,32,1,0,0,0,1
1,15,51,0,2,0,0,2
2,19,64,0,1,0,1,2
0,71,47,0,2,0,1,2
1,56,47,1,1,1,1,2
2,59,30,1,1,0,0,2
0,1,71,0,0,0,1,4
0,28,73,1,0,1,1,3
0,82,92,1,2,1,1,2
2,73,80,0,2,1,1,2
1,92,60,1,1,1,1,2
0,9,56,0,0,1,1,1
0,76,6,0,0,1,1,5
1,67,10,0,2,0,1,2
1,26,62,1,1,0,1,2
2,40,97,1,0,0,1,3
0,11,62,0,2,0,1,2
0,73,60,0,2,1,1,2
1,71,18,0,1,0,1,2
1,18,25,0,0,0,1,1
2,51,80,0,1,1,1,2
1,59,25,1,0,0,1,1
2,62,74,0,1,1,0,2
1,56,9,0,2,0,0,2
2,88,1,0,0,1,1,5
1,85,67,0,0,0,0,1
1,57,74,1,2,1,0,2
2,9,30,0,0,0,0,1
2,54,2,1,2,1,0,2
2,62,62,1,1,1,0,2
2,91,9,1,2,0,0,2
0,62,12,0,2,1,1,2
2,30,70,1,1,1,0,2
2,70,64,1,2,0,1,2
0,69,25,1,0,1,1,5
0,53,45,0,0,0,0,1
2,6,57,0,0,1,0,0
0,49,78,0,2,0,0,2
2,66,96,0,0,1,1,1
2,22,45,0,2,1,1,2
2,74,26,1,0,1,0,1
0,4,88,0,2,1,0,2
0,81,30,0,2,0,1,2
1,59,49,0,1,1,0,2
2,67,24,0,0,0,0,1
0,10,22,1,2,0,0,2
2,22,78,1,0,1,0,0
0,72,66,0,0,1,1,1
0,1,95,0,1,1,0,4
2,13,75,0,2,1,1,2
0,94,19,0,0,0,0,1
1,58,54,1,2,1,1,2
2,45,96,1,1,0,0,2
0,16,46,0,1,1,1,2
2,59,61,0,1,0,1,2
1,36,54,1,0,0,1,3
2,94,19,0,0,1,1,5
1,59,86,0,2,1,0,2
0,7,81,1,1,0,0,2
1,69,10,0,2,1,0,2
1,68,1,1,2,1,0,2
0,36,15,1,0,0,1,1
0,3,95,0,1,1,1,2
2,49,28,1,2,0,0,2
2,99,62,1,2,1,1,2
0,44,45,1,0,1,1,3
2,83,64,1,1,1,0,2
2,72,63,0,2,1,1,2
2,62,13,0,0,1,0,1
0,52,60,1,2,0,0,2
0,1,40,1,0,1,0,4
2,60,18,0,1,0,0,2
0,94,40,1,2,1,1,2
1,73,51,1,2,0,0,2
0,77,91,1,2,0,1,2
0,83,70,1,1,0,1,2
0,16,66,0,2,0,1,2
0,100,60,0,0,1,0,1
0,42,65,0,0,1,0,1
1,11,71,1,2,1,0,2
0,63,54,0,1,0,0,2
2,53,94,0,1,1,0,2
1,25,92,1,1,1,1,2
1,58,27,0,1,0,0,2
1,9,26,1,1,1,1,2
0,9,70,0,1,0,1,2
2,59,47,1,1,0,0,2
1,32,25,1,1,0,0,2
0,0,88,0,0,1,0,4
0,72,6,1,1,1,0,2
1,38,29,0,1,1,0,2
2,26,27,0,1,0,1,2
1,34,91,0,2,1,1,2
2,46,34,1,0,1,1,5
2,80,60,0,0,0,1,1
1,18,42,0,1,0,1,2
0,88,41,0,0,0,0,1
1,18,41,1,2,0,0,2
0,100,24,1,1,1,0,2
0,47,51,1,0,0,1,3
0,43,64,0,0,0,0,1
0,91,19,0,0,0,1,1
0,4,69,1,0,0,0,3
1,29,9,0,0,0,1,1
1,66,70,1,2,1,0,2
1,48,100,1,0,1,1,3
1,65,98,0,1,0,0,2
1,13,12,1,2,0,1,2
2,19,48,0,0,1,0,1
2,27,17,1,2,0,1,2
0,17,79,0,1,0,1,2
1,69,94,1,2,1,0,2
2,27,69,1,1,1,0,2
1,32,16,1,0,0,0,1
1,95,39,1,1,1,0,2
1,69,37,0,2,1,0,2
2,22,96,1,1,1,0,2
0,99,82,0,1,1,1,2
1,41,6,0,2,1,0,2
1,13,61,0,2,0,1,2
1,33,91,1,0,1,0,3
1,54,50,1,0,0,0,3
2,6,42,1,0,0,1,3
0,94,90,0,0,0,0,1
2,67,7,0,0,1,0,1
2,80,90,1,1,1,0,2
0,78,77,0,1,1,1,2
1,64,2,0,1,1,1,2
2,64,16,0,2,0,1,2
2,98,33,0,0,1,0,1
